train_loss,train_acc,val_loss,val_acc
0.7361351856286975,80.45532157085943,0.32727319151163103,91.11111111111111
0.1900597821543182,94.85486624928856,0.5464891254901886,83.70370370370371
0.14644320411742598,95.73136027319295,0.2137757475177447,93.12169312169313
0.11704317491123642,96.53955606146842,0.2034275119503339,94.44444444444444
0.09842026239072067,97.23392145702903,0.40619089504083,89.25925925925925
0.10019659898851228,96.86966420034149,0.24524773706992467,92.85714285714286
0.07798515794717747,97.4957313602732,0.22064677625894547,94.02116402116403
0.07094124110712521,97.74615822424587,0.2666960634291172,92.16931216931216
0.03888004655828294,98.827546955037,0.13652792498469352,96.34920634920636
0.023973542690763006,99.19180421172453,0.12791453190147878,96.82539682539682
0.018771488907868446,99.32840068298236,0.12976250673333803,96.98412698412699
0.01412250271971351,99.61297666476949,0.13936970892051856,96.77248677248677
0.013238490112058387,99.66989186112693,0.150956598110497,97.03703703703704
0.009307683933107857,99.63574274331246,0.12541390111049017,97.24867724867725
0.013429664716502462,99.59021058622652,0.15003954966862995,96.66666666666667
0.01376488128596026,99.59021058622652,0.18470165853699047,96.08465608465609
0.015279231017684915,99.5219123505976,0.16027290473381678,96.08465608465609
0.015583661227972934,99.54467842914057,0.15686263386160135,96.71957671957672
0.008486461194664023,99.72680705748435,0.13131545533736547,97.56613756613757
0.003230397809681523,99.93170176437108,0.1289143929257989,97.51322751322752
0.0019964689727994087,99.97723392145703,0.13957567183921735,97.3015873015873
0.0014805413704142784,99.98861696072852,0.136009448270003,97.4074074074074
0.001460845277229648,99.97723392145703,0.14259721618145704,97.35449735449735
0.0010341810985414338,100.0,0.1375081210086743,97.4074074074074
0.0008211719522596863,100.0,0.1374580519894759,97.4074074074074
0.0007472361673759566,100.0,0.13922872946908077,97.46031746031746
0.0007025527648047369,100.0,0.1379643460114797,97.46031746031746
0.0006948338637627877,100.0,0.13930031154304742,97.51322751322752
0.0007098416356619556,100.0,0.13712814015646776,97.51322751322752
0.0006007456766488706,100.0,0.13838457291324932,97.56613756613757
0.0006189131835117882,99.98861696072852,0.13896803768972557,97.46031746031746
0.0005994170979660787,100.0,0.13903091152509053,97.46031746031746
0.000588039376610971,100.0,0.14236188226689894,97.51322751322752
0.0005598990316249673,100.0,0.13628931095202765,97.51322751322752
0.0005092880109905441,100.0,0.13896681467692057,97.4074074074074
0.0005461263012282712,100.0,0.14096405400584142,97.46031746031746
0.0005168648264995114,100.0,0.1390957590813438,97.4074074074074
0.0005922484628356777,100.0,0.1386675010745724,97.4074074074074
0.0005291032177173411,100.0,0.1394266954312722,97.46031746031746
0.000516778847035628,100.0,0.14031409105906884,97.51322751322752
0.000545159394370284,100.0,0.13770237645755212,97.51322751322752
0.00047080113343300593,100.0,0.13941270783543586,97.56613756613757
0.0005300583362586094,100.0,0.13857745652397474,97.51322751322752
0.0004843450583723387,100.0,0.13847175582001606,97.46031746031746
0.0004639198511764677,100.0,0.13967340017358462,97.46031746031746
0.00047276754892242235,100.0,0.14103044693668684,97.51322751322752
0.00047082552961343765,100.0,0.1404948463042577,97.51322751322752
0.0005653985481594514,100.0,0.14098540681103866,97.56613756613757
0.0005385122971400025,100.0,0.1390616829196612,97.56613756613757
0.0004860894396847141,100.0,0.13891212195158004,97.4074074074074
0.0005203267117368355,100.0,0.1383546106517315,97.51322751322752
0.00046169315317166513,100.0,0.1401575352375706,97.46031746031746
0.0005019148330852065,100.0,0.138189170944194,97.51322751322752
0.0008311950221178595,99.98861696072852,0.14019673634320498,97.56613756613757
0.0004467840215353214,100.0,0.139397298792998,97.51322751322752
0.0007397896056384037,99.98861696072852,0.14002642047901948,97.46031746031746
0.0005891820166152024,100.0,0.13995226037998995,97.46031746031746
0.0005032222741620913,100.0,0.1399293006087343,97.51322751322752
0.0005233223770198452,100.0,0.13965088166296483,97.51322751322752
0.00047936860494740796,100.0,0.14005897045135499,97.51322751322752
